suite,family,graph_family,hidden_failure,stress_level,scenario,selector,N,selected_score,selected_score_sem,selected_score_ci95_low,selected_score_ci95_high,selected_real_utility,selected_real_utility_sem,selected_real_utility_ci95_low,selected_real_utility_ci95_high,selected_true_target_error,selected_true_target_error_sem,selected_true_target_error_ci95_low,selected_true_target_error_ci95_high,selected_edge_violation,selected_edge_violation_sem,selected_edge_violation_ci95_low,selected_edge_violation_ci95_high,selected_hidden_energy,selected_hidden_energy_sem,selected_hidden_energy_ci95_low,selected_hidden_energy_ci95_high,selected_action_norm,selected_action_norm_sem,selected_action_norm_ci95_low,selected_action_norm_ci95_high,selected_calibration_gap,selected_calibration_gap_sem,selected_calibration_gap_ci95_low,selected_calibration_gap_ci95_high,oracle_regret,oracle_regret_sem,oracle_regret_ci95_low,oracle_regret_ci95_high,oracle_gap_closed_vs_random,oracle_gap_closed_vs_random_sem,oracle_gap_closed_vs_random_ci95_low,oracle_gap_closed_vs_random_ci95_high
stress,controlled_graph_physics,chain,delayed_damping,medium,long_horizon,adaptive_gate,16,-0.13747192191831853,0.014857371015295513,-0.1670410897676463,-0.1190706683973135,-0.1855299103787831,0.011646234788950365,-0.19877846242643127,-0.1621347789473949,0.16953875886180964,0.010197091220636152,0.15022221874046973,0.18304164148860178,0.017343007565502444,0.008164937556811457,0.007317527145149324,0.03383825384718799,0.013069595341038215,0.006080112212923884,0.004784694639036856,0.024382184182720538,0.17705785271940938,0.005312441775448772,0.16847238257890942,0.185340372382523,0.004226462518293131,0.006616836626659872,-0.007114405453776854,0.015567330490363115,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
stress,controlled_graph_physics,chain,delayed_damping,medium,long_horizon,adaptive_gate,32,-0.13747192191831853,0.014857371015295513,-0.16606992838004883,-0.1190706683973135,-0.1855299103787831,0.011646234788950365,-0.19877846242643127,-0.1621347789473949,0.16953875886180964,0.010197091220636152,0.1502222187404697,0.18304164148860178,0.017343007565502444,0.008164937556811457,0.006620772172887984,0.03290084926241492,0.013069595341038215,0.006080112212923884,0.005000415894952844,0.025188942721770677,0.17705785271940938,0.005312441775448772,0.16877533305629577,0.185340372382523,0.004226462518293131,0.006616836626659872,-0.007114405453776854,0.015567330490363115,1.6397900113596098e-05,1.6397900113596098e-05,0.0,4.919370034078829e-05,0.9997098589308708,0.0002901410691292239,0.9991295767926123,1.0
stress,controlled_graph_physics,chain,delayed_damping,medium,long_horizon,adaptive_gate,64,-0.10982671709797423,0.018112816556048166,-0.13270779933981317,-0.07334879345538108,-0.17114259835107154,0.010047490777883918,-0.186859114764597,-0.15542608193754606,0.15119128821609973,0.014980908565305744,0.1271996576437563,0.17518291878844322,0.023600993787068224,0.015283083609270548,0.005218991112066557,0.05331645374143419,0.01934712069327766,0.01358049923950842,0.0019793296602500228,0.04547347483335766,0.18078763416089316,0.009330038982028768,0.1642604551709814,0.19747906979814375,0.007752564378648848,0.006569175122773825,-0.003032568653572154,0.01853769741086985,1.6397900113596098e-05,1.6397900113596098e-05,0.0,4.919370034078829e-05,0.9997280496914219,0.00027195030857804503,0.9991841490742658,1.0
stress,controlled_graph_physics,chain,delayed_damping,medium,long_horizon,calibration_gap_ablation,1,-0.23761831664164174,0.0069550090309980035,-0.24943772508459508,-0.22579890819868842,-0.2626317410651274,0.005566892289410255,-0.27419078095417904,-0.25403451338230043,0.2549008138559233,0.0051584335190144204,0.24707347038150956,0.2635812150054336,0.005374882247062519,0.0016770982888726711,0.002686792849468414,0.008224976518285928,0.0027130882732327145,0.0008618429679107225,0.0012742504062183502,0.003889879642150305,0.1440195000731974,0.006702773720210533,0.13282954357632107,0.15420546813934866,-0.009670337645521249,0.0022024049691725628,-0.012823916072858738,-0.005733971489329248,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
stress,controlled_graph_physics,chain,delayed_damping,medium,long_horizon,calibration_gap_ablation,2,-0.20914058678360734,0.011939230528508659,-0.2303865302819208,-0.18868047285061595,-0.2390425341813749,0.009137377723276791,-0.254718470080168,-0.22336659828258182,0.22979553296818733,0.009100397257125314,0.214412282585004,0.24517878335137067,0.006748728860995822,0.0023029628356354206,0.0029699438835950435,0.010527513838396601,0.003629891399986377,0.001492653312845305,0.0011226982460874994,0.0061370845538852555,0.16693671183610093,0.017788635116972377,0.14549404916064024,0.2009961224095858,-0.01030452015889343,0.007304019298249356,-0.024924793904997355,-0.0017834574381049642,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
stress,controlled_graph_physics,chain,delayed_damping,medium,long_horizon,calibration_gap_ablation,4,-0.18290776823566302,0.008384581107218418,-0.197155800027152,-0.1672277496356311,-0.2222113761089381,0.010995226337109903,-0.24165792636622935,-0.20774861169363817,0.21154428719730967,0.009927393578216686,0.1924564242167564,0.22874473487072206,0.008910164744044241,0.0022802601842497557,0.005350021831222315,0.012595646632413322,0.0056356628060654146,0.0014907283208126525,0.0032643844725552705,0.008006941139575558,0.171074978905985,0.01646913770766934,0.1505247862596732,0.20232945225722165,-0.003038932935054417,0.002599999821858922,-0.00755179389097882,0.001180276901716737,0.00151022308684777,0.00151022308684777,0.0,0.00453066926054331,0.8476530417575394,0.15234695824246064,0.542959125272618,1.0
stress,controlled_graph_physics,chain,delayed_damping,medium,long_horizon,calibration_gap_ablation,8,-0.16867308910771486,0.016100736085567252,-0.1978197583989224,-0.14357711535356582,-0.21868357513391523,0.010904181358762158,-0.23791693697413652,-0.2027703969943036,0.20270362470937187,0.013379930332028243,0.18192941503226773,0.22874473487072203,0.019087322744404372,0.007826790379266618,0.00741910566395412,0.03475892937923995,0.012546197506229992,0.006260032061761068,0.003694347908614239,0.02351416847152175,0.18580181843739313,0.014362795989264886,0.158950060977216,0.2113058592218544,0.0007429731594330441,0.004573876836463399,-0.006468757380928433,0.009744669138601877,0.004414478418934602,0.0026371211186030663,0.0,0.008828956837869203,0.8580809945284518,0.08579780405495989,0.7403707313024209,1.0
stress,controlled_graph_physics,chain,delayed_damping,medium,long_horizon,calibration_gap_ablation,16,-0.13431136878868688,0.008990936824310437,-0.14804256145369815,-0.12048602600389849,-0.18815181868393205,0.01261357233968157,-0.20277039699430363,-0.16305982425813617,0.1711147907342109,0.011107137287372485,0.1502222187404697,0.18693038183577673,0.019699089082936414,0.007367582868607398,0.010370363634844634,0.03438694306080849,0.014151853232379982,0.005657367161640203,0.006616714532857323,0.025248720818146317,0.18276224196308308,0.0031398838021839235,0.17703110147785295,0.187149535113109,0.005423981443514005,0.006077908917083463,-0.004719367603335106,0.015567330490363115,0.002621908305148954,0.0026219083051489543,0.0,0.007865724915446862,0.957475117549444,0.04252488245055603,0.8724253526483319,1.0
stress,controlled_graph_physics,chain,delayed_damping,medium,long_horizon,calibration_gap_ablation,32,-0.13431136878868688,0.008990936824310437,-0.15116252701525018,-0.1221663609070931,-0.18815181868393205,0.01261357233968157,-0.2027703969943036,-0.16257417546999703,0.1711147907342109,0.011107137287372485,0.1530910404434104,0.18693038183577676,0.019699089082936414,0.007367582868607398,0.009866172276241427,0.034891134419411704,0.014151853232379982,0.005657367161640203,0.006968541338308962,0.02524872081814632,0.18276224196308308,0.0031398838021839235,0.17703110147785295,0.187149535113109,0.005423981443514005,0.006077908917083463,-0.004719367603335106,0.015567330490363115,0.00263830620526255,0.002616488013490724,0.0,0.007865724915446862,0.9538258310083401,0.04578813135472241,0.8621955921711149,1.0
stress,controlled_graph_physics,chain,delayed_damping,medium,long_horizon,calibration_gap_ablation,64,-0.11295468482440874,0.017231283644666886,-0.13626235835314476,-0.08106689827142391,-0.17114259835107154,0.010047490777883918,-0.18727658400788447,-0.15542608193754606,0.15119128821609973,0.014980908565305744,0.1271996576437563,0.17518291878844322,0.023600993787068224,0.015283083609270548,0.005825437085015502,0.05395623681337832,0.01934712069327766,0.01358049923950842,0.003130172575761621,0.0460201252182257,0.18078763416089316,0.009330038982028768,0.16650888387147858,0.19747906979814375,0.007752564378648848,0.006569175122773825,-0.0016440117787987554,0.01853769741086985,1.6397900113596098e-05,1.6397900113596098e-05,0.0,4.919370034078829e-05,0.9997280496914219,0.00027195030857804503,0.9991841490742658,1.0
stress,controlled_graph_physics,chain,delayed_damping,medium,long_horizon,combined_repair,1,-0.25566159865601895,0.007531597082714987,-0.27070801754660756,-0.2431033231479157,-0.2626317410651274,0.005566892289410255,-0.2718080850498314,-0.25403451338230043,0.2549008138559233,0.0051584335190144204,0.24707347038150956,0.2635812150054336,0.005374882247062519,0.0016770982888726711,0.002686792849468414,0.008062971644656625,0.0027130882732327145,0.0008618429679107225,0.0012742504062183502,0.003889879642150305,0.1440195000731974,0.006702773720210533,0.13282954357632107,0.15444578591032063,-0.009670337645521249,0.0022024049691725628,-0.012823916072858738,-0.0059438171998179995,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
stress,controlled_graph_physics,chain,delayed_damping,medium,long_horizon,combined_repair,2,-0.23024505122163788,0.013125281842282774,-0.2518043347418975,-0.20868576770137826,-0.2390425341813749,0.009137377723276791,-0.254718470080168,-0.22336659828258182,0.22979553296818733,0.009100397257125314,0.21514640716851408,0.24517878335137064,0.006748728860995822,0.0023029628356354206,0.0029699438835950435,0.010527513838396601,0.003629891399986377,0.001492653312845305,0.0011226982460874994,0.0059827176728170055,0.16693671183610093,0.017788635116972377,0.14549404916064024,0.20190726407476514,-0.01030452015889343,0.007304019298249356,-0.024924793904997355,-0.002127571093196376,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
