family,scenario,selector,N,selected_score,selected_real_utility,selected_true_target_error,selected_edge_violation,selected_hidden_energy,selected_action_norm,oracle_regret,selected_score_sem,selected_real_utility_sem,selected_true_target_error_sem,selected_edge_violation_sem,selected_hidden_energy_sem,selected_action_norm_sem,oracle_regret_sem
controlled_graph_physics,aligned,combined_repair,1,-0.14999665719460545,-0.13954589154979874,0.1323914483509155,0.003278984856312025,0.0,0.147329013819407,0.0,0.004169218178933861,0.0041431202843086835,0.004139063593732517,0.00046653115476565744,0.0,0.0025176940303110974,0.0
controlled_graph_physics,aligned,combined_repair,2,-0.13318536920337237,-0.12471579896535674,0.11764811261983804,0.0026968543104120275,0.0,0.147470881241173,0.0,0.0066354228654244805,0.006219872532706991,0.006255077456533362,0.0007584517538414047,0.0,0.003140020785253619,0.0
controlled_graph_physics,aligned,combined_repair,4,-0.12573086048415116,-0.11830175360200257,0.11142702542520158,0.002358144586078621,0.0,0.14438722317840905,5.3015816484806855e-05,0.0031694903786094104,0.0031474442879858614,0.00334518626513911,0.0007286677321576521,0.0,0.004259292913730387,5.3015816484806855e-05
controlled_graph_physics,aligned,combined_repair,8,-0.12297516624171054,-0.1153941128428503,0.108363415314772,0.001999980625063124,0.0,0.14912668062373755,0.0001664908330218113,0.002091928537755054,0.002254786981054356,0.0022815279656425583,0.0004774458061989998,0.0,0.0034860663647202483,0.0001664908330218113
controlled_graph_physics,aligned,combined_repair,16,-0.12145140456513158,-0.11384811192285293,0.10680334076725535,0.002653761142231789,0.0,0.147114874952011,4.4331291355897626e-05,0.0022532512416013153,0.0021566096562943993,0.0022615449824161184,0.00044983216769340023,0.0,0.002732656235780502,4.4331291355897626e-05
controlled_graph_physics,aligned,combined_repair,32,-0.11538152475456147,-0.1085043021482488,0.10147727079875343,0.002290708986070641,0.0,0.1480115091494234,5.800627351332417e-05,0.0038555251935124477,0.0036570372938032414,0.0036796611724857083,0.0004059802527852135,0.0,0.003681565325398643,5.800627351332417e-05
controlled_graph_physics,aligned,combined_repair,64,-0.10957182183828897,-0.10246566766506068,0.09563307085424956,0.0032439373098043112,0.0,0.14030148536094297,0.0,0.0031060521549615937,0.0029542143577743363,0.0030054665221181795,0.0007266300325532441,0.0,0.0027664705915702798,0.0
controlled_graph_physics,aligned,constraint_probe,1,-0.14307129232623478,-0.13954589154979874,0.1323914483509155,0.003278984856312025,0.0,0.147329013819407,0.0,0.004170500535162527,0.0041431202843086835,0.004139063593732517,0.00046653115476565744,0.0,0.0025176940303110974,0.0
controlled_graph_physics,aligned,constraint_probe,2,-0.1263406256484229,-0.12471579896535674,0.11764811261983804,0.0026968543104120275,0.0,0.147470881241173,0.0,0.006688265302585797,0.006219872532706991,0.006255077456533362,0.0007584517538414047,0.0,0.003140020785253619,0.0
controlled_graph_physics,aligned,constraint_probe,4,-0.11906273662178787,-0.11824873778551775,0.11119414219178511,0.002556523712303775,0.0,0.1476789288836453,0.0,0.0033316527192457463,0.0031009147188656738,0.003142674446442716,0.0007024583711530748,0.0,0.002967846414456342,0.0
controlled_graph_physics,aligned,constraint_probe,8,-0.11609621322788788,-0.11522762200982849,0.10806068502370808,0.0021893081351179178,0.0,0.15148105965558975,0.0,0.0020712872831777896,0.0021589717039461396,0.002108690645249064,0.0006180400824710534,0.0,0.00266482352759067,0.0
controlled_graph_physics,aligned,constraint_probe,16,-0.1146472418825155,-0.11384811192285293,0.10680334076725535,0.002653761142231789,0.0,0.147114874952011,4.4331291355897626e-05,0.0023563598578010846,0.0021566096562943993,0.0022615449824161184,0.00044983216769340023,0.0,0.002732656235780502,4.4331291355897626e-05
controlled_graph_physics,aligned,constraint_probe,32,-0.10854763902495461,-0.1085043021482488,0.10147727079875343,0.002290708986070641,0.0,0.1480115091494234,5.800627351332417e-05,0.0038782165901229183,0.0036570372938032414,0.0036796611724857083,0.0004059802527852135,0.0,0.003681565325398643,5.800627351332417e-05
controlled_graph_physics,aligned,constraint_probe,64,-0.10295117242103562,-0.10246566766506068,0.09563307085424956,0.0032439373098043112,0.0,0.14030148536094297,0.0,0.0031375311095586302,0.0029542143577743363,0.0030054665221181795,0.0007266300325532441,0.0,0.0027664705915702798,0.0
controlled_graph_physics,aligned,graph_energy_calibrated,1,-0.1397492059243732,-0.13954589154979874,0.1323914483509155,0.003278984856312025,0.0,0.147329013819407,0.0,0.004168061099428812,0.0041431202843086835,0.004139063593732517,0.00046653115476565744,0.0,0.0025176940303110974,0.0
controlled_graph_physics,aligned,graph_energy_calibrated,2,-0.12289828271699366,-0.12471579896535674,0.11764811261983804,0.0026968543104120275,0.0,0.147470881241173,0.0,0.006671287988436261,0.006219872532706991,0.006255077456533362,0.0007584517538414047,0.0,0.003140020785253619,0.0
controlled_graph_physics,aligned,graph_energy_calibrated,4,-0.1155867102843902,-0.11824873778551775,0.11119414219178511,0.002556523712303775,0.0,0.1476789288836453,0.0,0.0033337967772865238,0.0031009147188656738,0.003142674446442716,0.0007024583711530748,0.0,0.002967846414456342,0.0
controlled_graph_physics,aligned,graph_energy_calibrated,8,-0.11244408624421054,-0.11522762200982849,0.10806068502370808,0.0021893081351179178,0.0,0.15148105965558975,0.0,0.0021116560858833425,0.0021589717039461396,0.002108690645249064,0.0006180400824710534,0.0,0.00266482352759067,0.0
controlled_graph_physics,aligned,graph_energy_calibrated,16,-0.11120589248725757,-0.11384811192285293,0.10680334076725535,0.002653761142231789,0.0,0.147114874952011,4.4331291355897626e-05,0.0023434392642878612,0.0021566096562943993,0.0022615449824161184,0.00044983216769340023,0.0,0.002732656235780502,4.4331291355897626e-05
controlled_graph_physics,aligned,graph_energy_calibrated,32,-0.10500947007513431,-0.1085043021482488,0.10147727079875343,0.002290708986070641,0.0,0.1480115091494234,5.800627351332417e-05,0.0037877694637344726,0.0036570372938032414,0.0036796611724857083,0.0004059802527852135,0.0,0.003681565325398643,5.800627351332417e-05
controlled_graph_physics,aligned,graph_energy_calibrated,64,-0.09981181977825102,-0.10246566766506068,0.09563307085424956,0.0032439373098043112,0.0,0.14030148536094297,0.0,0.0031553877244723033,0.0029542143577743363,0.0030054665221181795,0.0007266300325532441,0.0,0.0027664705915702798,0.0
controlled_graph_physics,aligned,oracle,1,-0.13954589154979874,-0.13954589154979874,0.1323914483509155,0.003278984856312025,0.0,0.147329013819407,0.0,0.0041431202843086835,0.0041431202843086835,0.004139063593732517,0.00046653115476565744,0.0,0.0025176940303110974,0.0
controlled_graph_physics,aligned,oracle,2,-0.12471579896535674,-0.12471579896535674,0.11764811261983804,0.0026968543104120275,0.0,0.147470881241173,0.0,0.006219872532706991,0.006219872532706991,0.006255077456533362,0.0007584517538414047,0.0,0.003140020785253619,0.0
controlled_graph_physics,aligned,oracle,4,-0.11824873778551775,-0.11824873778551775,0.11119414219178511,0.002556523712303775,0.0,0.1476789288836453,0.0,0.0031009147188656738,0.0031009147188656738,0.003142674446442716,0.0007024583711530748,0.0,0.002967846414456342,0.0
controlled_graph_physics,aligned,oracle,8,-0.11522762200982849,-0.11522762200982849,0.10806068502370808,0.0021893081351179178,0.0,0.15148105965558975,0.0,0.0021589717039461396,0.0021589717039461396,0.002108690645249064,0.0006180400824710534,0.0,0.00266482352759067,0.0
controlled_graph_physics,aligned,oracle,16,-0.11380378063149704,-0.11380378063149704,0.10687475221897422,0.0025553645690187545,0.0,0.14489266847732932,0.0,0.002176068185978571,0.002176068185978571,0.0022295169446679484,0.0004188291073394383,0.0,0.002018771501358243,0.0
controlled_graph_physics,aligned,oracle,32,-0.10844629587473548,-0.10844629587473548,0.10131964799747478,0.002233761159983921,0.0,0.15042769092585012,0.0,0.003669957556927108,0.003669957556927108,0.0037151154488849186,0.00037867449464655675,0.0,0.0034644996939370296,0.0
controlled_graph_physics,aligned,oracle,64,-0.10246566766506068,-0.10246566766506068,0.09563307085424956,0.0032439373098043112,0.0,0.14030148536094297,0.0,0.0029542143577743363,0.0029542143577743363,0.0030054665221181795,0.0007266300325532441,0.0,0.0027664705915702798,0.0
controlled_graph_physics,aligned,random,1,-0.13107116129087804,-0.13954589154979874,0.1323914483509155,0.003278984856312025,0.0,0.147329013819407,0.0,0.004174536886459509,0.0041431202843086835,0.004139063593732517,0.00046653115476565744,0.0,0.0025176940303110974,0.0
controlled_graph_physics,aligned,random,2,-0.11863063132122842,-0.12906837562019693,0.12197435456792191,0.0025073388899429666,0.0,0.14872992955298128,0.004352576654840205,0.00751305884823794,0.0070852843499022424,0.007084850730592927,0.0006400800003025243,0.0,0.0026859962490036774,0.002147895828525741
controlled_graph_physics,aligned,random,4,-0.12716175845242958,-0.1358722505851408,0.12886798414353257,0.0035370581069141278,0.0,0.14307415876671079,0.017623512799623056,0.004295120831356435,0.004092215232673428,0.004118435112585885,0.0009468089682090821,0.0,0.004070117394063031,0.004890870572935862
controlled_graph_physics,aligned,random,8,-0.12038576275018004,-0.13158265839904573,0.1244312974549821,0.002114123100477033,0.0,0.1514022499552733,0.01635503638921724,0.0052211030214664575,0.004796635019188508,0.0048115916220318935,0.0004111374472376818,0.0,0.0028522578273677012,0.004221039583390043
controlled_graph_physics,aligned,random,16,-0.12295679342268617,-0.13252782142037747,0.12578765160505753,0.002304265675054383,0.0,0.14158860682913862,0.018724040788880434,0.004309379842840897,0.004159309006975412,0.004183751351103366,0.0005623076292671334,0.0,0.004958243749363939,0.004114868621922596
controlled_graph_physics,aligned,random,32,-0.12910079593975313,-0.138157218891051,0.13081053867234263,0.0026671454356261702,0.0,0.15377637664462668,0.02971092301631554,0.0049068193835341695,0.004754323864358878,0.004660670283184189,0.00041197938836001166,0.0,0.002695283313020896,0.00514520838250242
controlled_graph_physics,aligned,random,64,-0.12846174136475036,-0.13691518002088376,0.12956134837129982,0.004409879181475536,0.0,0.14773891067884143,0.03444951235582308,0.004347792702966074,0.004274933443909469,0.004243635217790711,0.0009354362648576035,0.0,0.0028477988774696194,0.004314655302695684
controlled_graph_physics,aligned,raw,1,-0.13107116129087804,-0.13954589154979874,0.1323914483509155,0.003278984856312025,0.0,0.147329013819407,0.0,0.004174536886459509,0.0041431202843086835,0.004139063593732517,0.00046653115476565744,0.0,0.0025176940303110974,0.0
controlled_graph_physics,aligned,raw,2,-0.1144459969307702,-0.12471579896535674,0.11764811261983804,0.0026968543104120275,0.0,0.147470881241173,0.0,0.006743574723333165,0.006219872532706991,0.006255077456533362,0.0007584517538414047,0.0,0.003140020785253619,0.0
controlled_graph_physics,aligned,raw,4,-0.10717845147446986,-0.11831062467403916,0.1112385881646522,0.002604099089868764,0.0,0.14789734788906603,6.18868885214098e-05,0.0033708684244323195,0.0031552500096959034,0.0031810030444889463,0.0007043818133391979,0.0,0.0029925698535790833,6.18868885214098e-05
controlled_graph_physics,aligned,raw,8,-0.10396620548208561,-0.1159562575594959,0.10860889271311547,0.0023275310785989306,0.0,0.15499910830676902,0.000728635549667421,0.0020509713310580924,0.0018813615099853218,0.0018919307609383382,0.0006807945649438356,0.0,0.0017450693160051653,0.000728635549667421
