suite,family,graph_family,hidden_failure,stress_level,scenario,selector,N,seed,selected_score,selected_real_utility,selected_true_target_error,selected_edge_violation,selected_hidden_energy,selected_action_norm,selected_calibration_gap,mean_candidate_score,mean_candidate_real_utility,oracle_real_utility,oracle_regret,oracle_gap_closed_vs_random,gate_decision,gate_blocked_raw,gate_repair_gain,gate_raw_risk
primary,controlled_graph_physics,ring_chord,long_horizon_drift,medium,long_horizon,adaptive_gate,8,0,-0.20873505887009325,-0.28223997473013235,0.2668283716171704,0.014723817492165262,0.006936445265227495,0.21363522556747058,0.0186876271961752,-0.25439372197040183,-0.31345144524413315,-0.28223997473013235,0.0,1.0,allow_raw,False,0.0,0.08535505468106776
primary,controlled_graph_physics,ring_chord,long_horizon_drift,medium,long_horizon,adaptive_gate,16,0,-0.1627328124379134,-0.2454029497075728,0.23128313881434978,0.01628608374319525,0.0028967645189580935,0.1789331600879142,0.036409554995490145,-0.24562014086235892,-0.3137925851586698,-0.2454029497075728,0.0,1.0,allow_raw,False,0.0,0.08270937601799107
primary,controlled_graph_physics,ring_chord,long_horizon_drift,medium,long_horizon,adaptive_gate,32,0,-0.1627328124379134,-0.2454029497075728,0.23128313881434978,0.01628608374319525,0.0028967645189580935,0.1789331600879142,0.036409554995490145,-0.24404443483567875,-0.30892327220853755,-0.2454029497075728,0.0,1.0,allow_raw,False,0.0,0.08270937601799107
primary,controlled_graph_physics,ring_chord,long_horizon_drift,medium,long_horizon,adaptive_gate,64,0,-0.1627328124379134,-0.2454029497075728,0.23128313881434978,0.01628608374319525,0.0028967645189580935,0.1789331600879142,0.036409554995490145,-0.24789849902146668,-0.3126600399348025,-0.2454029497075728,0.0,1.0,allow_raw,False,0.0,0.08270937601799107
primary,controlled_graph_physics,ring_chord,omitted_edges,medium,raw,adaptive_gate,1,0,-0.17178066802370498,-0.28386038692229554,0.24469169429485585,0.06447940712757502,0.04216142732281642,0.19812206533790472,0.038718295814433645,-0.17178066802370498,-0.28386038692229554,-0.28386038692229554,0.0,1.0,allow_raw,False,0.0,0.1374674302639982
primary,controlled_graph_physics,ring_chord,omitted_edges,medium,raw,adaptive_gate,2,0,-0.17178066802370498,-0.28386038692229554,0.24469169429485585,0.06447940712757502,0.04216142732281642,0.19812206533790472,0.038718295814433645,-0.28620624182903276,-0.62587798970578,-0.28386038692229554,0.0,1.0,allow_raw,False,0.0,0.1374674302639982
primary,controlled_graph_physics,ring_chord,omitted_edges,medium,raw,adaptive_gate,4,0,-0.10563727924850339,-0.29133309872312524,0.20815169866795893,0.15036037777936462,0.10603619838467393,0.2313541318375417,0.06537387786372062,-0.21287842243057947,-0.4605604196053556,-0.28386038692229554,0.007472711800829701,0.9577096184569858,allow_raw,False,0.0,0.24264747458292935
primary,controlled_graph_physics,ring_chord,omitted_edges,medium,raw,adaptive_gate,8,0,-0.20533811837796628,-0.29133309872312524,0.20815169866795893,0.15036037777936462,0.10603619838467393,0.2313541318375417,0.06537387786372062,-0.18352248273143568,-0.42495851262550854,-0.28386038692229554,0.007472711800829701,0.9470389010230521,block_raw_use_repair,True,0.013656679511417413,0.30609585413951457
primary,controlled_graph_physics,ring_chord,omitted_edges,medium,raw,adaptive_gate,16,0,-0.20461566815513169,-0.271696606271168,0.2286149582139473,0.07184887644145742,0.04556202098415565,0.19891212287799215,0.053352496374217295,-0.18285846574332815,-0.3952585646422466,-0.271696606271168,0.0,1.0,block_raw_use_repair,True,0.03329317196337467,0.30609585413951457
primary,controlled_graph_physics,ring_chord,omitted_edges,medium,raw,adaptive_gate,32,0,-0.20461566815513169,-0.271696606271168,0.2286149582139473,0.07184887644145742,0.04556202098415565,0.19891212287799215,0.053352496374217295,-0.22996005062419625,-0.569073877528767,-0.271696606271168,0.0,1.0,block_raw_use_repair,True,0.03329317196337467,0.30609585413951457
primary,controlled_graph_physics,ring_chord,omitted_edges,medium,raw,adaptive_gate,64,0,-0.19895662966612412,-0.2656474931390286,0.23122707166123177,0.05154055679574884,0.03378556934508427,0.1852144689475297,0.05318611057213524,-0.21689798147589834,-0.5270260285580015,-0.2656474931390286,0.0,1.0,block_raw_use_repair,True,0.039342285095514073,0.30609585413951457
stress,controlled_graph_physics,ring_chord,omitted_edges,mild,raw,adaptive_gate,1,0,-0.17401740995975215,-0.23641337247672956,0.21669914910187202,0.029622513781470995,0.018431439401663082,0.15897533346073917,0.01904839869842123,-0.17401740995975215,-0.23641337247672956,-0.23641337247672956,0.0,1.0,allow_raw,False,0.0,0.08398205336414018
stress,controlled_graph_physics,ring_chord,omitted_edges,mild,raw,adaptive_gate,2,0,-0.17401740995975215,-0.23641337247672956,0.21669914910187202,0.029622513781470995,0.018431439401663082,0.15897533346073917,0.01904839869842123,-0.2052811045307726,-0.34428091571056263,-0.23641337247672956,0.0,1.0,allow_raw,False,0.0,0.08398205336414018
stress,controlled_graph_physics,ring_chord,omitted_edges,mild,raw,adaptive_gate,4,0,-0.1216488438401114,-0.23142702209981214,0.18794119069334578,0.07714010347781033,0.053457126337421036,0.1857205954753109,0.04012204701132743,-0.1780658221599062,-0.2924124864758542,-0.23142702209981214,0.0,1.0,allow_raw,False,0.0,0.1468989985743682
stress,controlled_graph_physics,ring_chord,omitted_edges,mild,raw,adaptive_gate,8,0,-0.18184613559116483,-0.23142702209981214,0.18794119069334578,0.07714010347781033,0.053457126337421036,0.1857205954753109,0.04012204701132743,-0.15450006107276673,-0.27718986914872457,-0.23142702209981214,0.0,1.0,block_raw_use_repair,True,0.03489931834236537,0.2712664317751123
stress,controlled_graph_physics,ring_chord,omitted_edges,mild,raw,adaptive_gate,16,0,-0.18184613559116483,-0.23142702209981214,0.18794119069334578,0.07714010347781033,0.053457126337421036,0.1857205954753109,0.04012204701132743,-0.15449575044027453,-0.26870655474812,-0.2236356110254045,0.007791411074407645,0.8271300658281797,block_raw_use_repair,True,0.04522778581261838,0.2918657207629239
stress,controlled_graph_physics,ring_chord,omitted_edges,mild,raw,adaptive_gate,32,0,-0.18184613559116483,-0.23142702209981214,0.18794119069334578,0.07714010347781033,0.053457126337421036,0.1857205954753109,0.04012204701132743,-0.17616236433567287,-0.33501169007875653,-0.2236356110254045,0.007791411074407645,0.9300441249087665,block_raw_use_repair,True,0.029816937314922243,0.25220891689517444
stress,controlled_graph_physics,ring_chord,omitted_edges,mild,raw,adaptive_gate,64,0,-0.18184613559116483,-0.23142702209981214,0.18794119069334578,0.07714010347781033,0.053457126337421036,0.1857205954753109,0.04012204701132743,-0.1660073031939829,-0.31594086017119183,-0.2236356110254045,0.007791411074407645,0.9155908125863801,block_raw_use_repair,True,0.021683740866375922,0.26628958675920733
stress,controlled_graph_physics,ring_chord,omitted_edges,medium,raw,adaptive_gate,1,0,-0.17178066802370498,-0.28386038692229554,0.24469169429485585,0.06447940712757502,0.04216142732281642,0.19812206533790472,0.038718295814433645,-0.17178066802370498,-0.28386038692229554,-0.28386038692229554,0.0,1.0,allow_raw,False,0.0,0.1374674302639982
stress,controlled_graph_physics,ring_chord,omitted_edges,medium,raw,adaptive_gate,2,0,-0.17178066802370498,-0.28386038692229554,0.24469169429485585,0.06447940712757502,0.04216142732281642,0.19812206533790472,0.038718295814433645,-0.28620624182903276,-0.62587798970578,-0.28386038692229554,0.0,1.0,allow_raw,False,0.0,0.1374674302639982
stress,controlled_graph_physics,ring_chord,omitted_edges,medium,raw,adaptive_gate,4,0,-0.10563727924850339,-0.29133309872312524,0.20815169866795893,0.15036037777936462,0.10603619838467393,0.2313541318375417,0.06537387786372062,-0.21287842243057947,-0.4605604196053556,-0.28386038692229554,0.007472711800829701,0.9577096184569858,allow_raw,False,0.0,0.24264747458292935
stress,controlled_graph_physics,ring_chord,omitted_edges,medium,raw,adaptive_gate,8,0,-0.20533811837796628,-0.29133309872312524,0.20815169866795893,0.15036037777936462,0.10603619838467393,0.2313541318375417,0.06537387786372062,-0.18352248273143568,-0.42495851262550854,-0.28386038692229554,0.007472711800829701,0.9470389010230521,block_raw_use_repair,True,0.013656679511417413,0.30609585413951457
stress,controlled_graph_physics,ring_chord,omitted_edges,medium,raw,adaptive_gate,16,0,-0.20461566815513169,-0.271696606271168,0.2286149582139473,0.07184887644145742,0.04556202098415565,0.19891212287799215,0.053352496374217295,-0.18285846574332815,-0.3952585646422466,-0.271696606271168,0.0,1.0,block_raw_use_repair,True,0.03329317196337467,0.30609585413951457
stress,controlled_graph_physics,ring_chord,omitted_edges,medium,raw,adaptive_gate,32,0,-0.20461566815513169,-0.271696606271168,0.2286149582139473,0.07184887644145742,0.04556202098415565,0.19891212287799215,0.053352496374217295,-0.22996005062419625,-0.569073877528767,-0.271696606271168,0.0,1.0,block_raw_use_repair,True,0.03329317196337467,0.30609585413951457
stress,controlled_graph_physics,ring_chord,omitted_edges,medium,raw,adaptive_gate,64,0,-0.19895662966612412,-0.2656474931390286,0.23122707166123177,0.05154055679574884,0.03378556934508427,0.1852144689475297,0.05318611057213524,-0.21689798147589834,-0.5270260285580015,-0.2656474931390286,0.0,1.0,block_raw_use_repair,True,0.039342285095514073,0.30609585413951457
stress,controlled_graph_physics,ring_chord,omitted_edges,severe,raw,adaptive_gate,1,0,-0.1681366459474131,-0.341696638741718,0.27428131621561397,0.11361510972731906,0.07590491985563148,0.23792641800133071,0.05967165904939184,-0.1681366459474131,-0.341696638741718,-0.341696638741718,0.0,1.0,allow_raw,False,0.0,0.2058781157950054
stress,controlled_graph_physics,ring_chord,omitted_edges,severe,raw,adaptive_gate,2,0,-0.1681366459474131,-0.341696638741718,0.27428131621561397,0.11361510972731906,0.07590491985563148,0.23792641800133071,0.05967165904939184,-0.3753568446759592,-1.0192372271725405,-0.341696638741718,0.0,1.0,allow_raw,False,0.0,0.2058781157950054
stress,controlled_graph_physics,ring_chord,omitted_edges,severe,raw,adaptive_gate,4,0,-0.08896885101653335,-0.37023588626907444,0.22900417909044082,0.2528765514420843,0.17969276145713073,0.27914787128673635,0.09031048477381004,-0.251327659912326,-0.6928381384743001,-0.341696638741718,0.028539247527356426,0.918724367387247,allow_raw,False,0.0,0.3682295824989388
stress,controlled_graph_physics,ring_chord,omitted_edges,severe,raw,adaptive_gate,8,0,-0.08896885101653335,-0.37023588626907444,0.22900417909044082,0.2528765514420843,0.17969276145713073,0.27914787128673635,0.09031048477381004,-0.2276345617146667,-0.6455681089955735,-0.341696638741718,0.028539247527356426,0.90608118786698,allow_raw,False,0.0,0.3682295824989388
stress,controlled_graph_physics,ring_chord,omitted_edges,severe,raw,adaptive_gate,16,0,-0.22872238590845145,-0.3303661420109797,0.2576844883482091,0.12345503421646697,0.08080801112035679,0.23775421567777663,0.07639427449358482,-0.21939029499247642,-0.5883696656625405,-0.3303661420109797,0.0,1.0,block_raw_use_repair,True,0.03986974425809475,0.3682295824989388
stress,controlled_graph_physics,ring_chord,omitted_edges,severe,raw,adaptive_gate,32,0,-0.22872238590845145,-0.3303661420109797,0.2576844883482091,0.12345503421646697,0.08080801112035679,0.23775421567777663,0.07639427449358482,-0.2875566569531591,-0.893404652020256,-0.3303661420109797,0.0,1.0,block_raw_use_repair,True,0.03986974425809475,0.3682295824989388
stress,controlled_graph_physics,ring_chord,omitted_edges,severe,raw,adaptive_gate,64,0,-0.2145648174295004,-0.3111209522493369,0.2588966823180672,0.0790942715438428,0.053909040849895694,0.21438396864856438,0.07313659840471654,-0.2778273151846318,-0.8296482765111954,-0.310494674329416,0.0006262779199208701,0.9987936558327075,block_raw_use_repair,True,0.05911493401973755,0.3682295824989388
stress,controlled_graph_physics,ring_chord,shifted_rest_lengths,mild,hidden_constraint,adaptive_gate,1,0,-0.08797452606891693,-0.17140531920183266,0.1344888751016986,0.13407088368509806,0.013445809929822333,0.25227842668508293,0.016267618915226947,-0.08797452606891693,-0.17140531920183266,-0.17140531920183266,0.0,1.0,allow_raw,False,0.0,0.21544807831095236
stress,controlled_graph_physics,ring_chord,shifted_rest_lengths,mild,hidden_constraint,adaptive_gate,2,0,-0.08797452606891693,-0.17140531920183266,0.1344888751016986,0.13407088368509806,0.013445809929822333,0.25227842668508293,0.016267618915226947,-0.1128386995745062,-0.18031822371080475,-0.17140531920183266,0.0,1.0,allow_raw,False,-0.0178258090179442,0.21544807831095236
stress,controlled_graph_physics,ring_chord,shifted_rest_lengths,mild,hidden_constraint,adaptive_gate,4,0,-0.08797452606891693,-0.17140531920183266,0.1344888751016986,0.13407088368509806,0.013445809929822333,0.25227842668508293,0.016267618915226947,-0.11899999356003872,-0.18821132392903492,-0.17140531920183266,0.0,1.0,allow_raw,False,-0.0178258090179442,0.21544807831095236
stress,controlled_graph_physics,ring_chord,shifted_rest_lengths,mild,hidden_constraint,adaptive_gate,8,0,-0.08797452606891693,-0.17140531920183266,0.1344888751016986,0.13407088368509806,0.013445809929822333,0.25227842668508293,0.016267618915226947,-0.14099894697644794,-0.21256022917595835,-0.17140531920183266,0.0,1.0,allow_raw,False,-0.0178258090179442,0.21544807831095236
stress,controlled_graph_physics,ring_chord,shifted_rest_lengths,mild,hidden_constraint,adaptive_gate,16,0,-0.08797452606891693,-0.17140531920183266,0.1344888751016986,0.13407088368509806,0.013445809929822333,0.25227842668508293,0.016267618915226947,-0.14260327280581092,-0.21278864859451482,-0.17140531920183266,0.0,1.0,allow_raw,False,-0.004258528004971396,0.21544807831095236
stress,controlled_graph_physics,ring_chord,shifted_rest_lengths,mild,hidden_constraint,adaptive_gate,32,0,-0.06854865443967073,-0.13681853258156912,0.10340210463176826,0.1343980205553682,0.007675026641139118,0.2434786835362925,0.005783106907545826,-0.15155246289173863,-0.22582400628118016,-0.13681853258156912,0.0,1.0,allow_raw,False,-0.03884531462523494,0.209465713033897
stress,controlled_graph_physics,ring_chord,shifted_rest_lengths,mild,hidden_constraint,adaptive_gate,64,0,-0.0679469776794486,-0.14831366403427731,0.12183100632318948,0.09009094926894536,0.0052708142886852246,0.21329270572710016,0.02643393457700513,-0.15357700900641405,-0.22801948845992404,-0.13681853258156912,0.011495131452708196,0.8739582130253047,allow_raw,False,0.0,0.1633306380890272
stress,controlled_graph_physics,ring_chord,shifted_rest_lengths,medium,hidden_constraint,adaptive_gate,1,0,-0.14490329401270086,-0.2761318841676238,0.19529422640286923,0.34209988348736636,0.03400321850532221,0.35420527287673087,0.008523150975523724,-0.14490329401270086,-0.2761318841676238,-0.2761318841676238,0.0,1.0,allow_raw,False,0.0,0.45134456819181895
stress,controlled_graph_physics,ring_chord,shifted_rest_lengths,medium,hidden_constraint,adaptive_gate,2,0,-0.12596254262324616,-0.2210739997671414,0.19093710894316318,0.09360001590004201,0.008998968112238675,0.2536495896894929,0.023226083680464665,-0.1354329183179735,-0.24860294196738258,-0.2210739997671414,0.0,1.0,allow_raw,False,0.0,0.17782402209505252
stress,controlled_graph_physics,ring_chord,shifted_rest_lengths,medium,hidden_constraint,adaptive_gate,4,0,-0.12020216381066842,-0.23954058122652666,0.18297850024296872,0.21770262113822025,0.023349367929432943,0.29822882091213115,0.02178506816236586,-0.15239733072791603,-0.2758184191180934,-0.2210739997671414,0.018466581459385262,0.6626764576494841,allow_raw,False,0.018466581459385262,0.31479604126868765
stress,controlled_graph_physics,ring_chord,shifted_rest_lengths,medium,hidden_constraint,adaptive_gate,8,0,-0.20159436807519737,-0.2210739997671414,0.19093710894316318,0.09360001590004201,0.008998968112238675,0.2536495896894929,0.023226083680464665,-0.19204272677536743,-0.32436291239347836,-0.2210739997671414,0.0,1.0,block_raw_use_repair,True,0.018466581459385262,0.31479604126868765
stress,controlled_graph_physics,ring_chord,shifted_rest_lengths,medium,hidden_constraint,adaptive_gate,16,0,-0.0999849676108131,-0.20580909961761965,0.17706035750313265,0.08135675283509046,0.0094946736602663,0.22206425727943058,0.03988270997546614,-0.19094574318877988,-0.3241911410356114,-0.20580909961761965,0.0,1.0,allow_raw,False,-0.026235575648354242,0.16193497851033278
stress,controlled_graph_physics,ring_chord,shifted_rest_lengths,medium,hidden_constraint,adaptive_gate,32,0,-0.0999849676108131,-0.20580909961761965,0.17706035750313265,0.08135675283509046,0.0094946736602663,0.22206425727943058,0.03988270997546614,-0.21213268433145688,-0.3550913687028596,-0.20580909961761965,0.0,1.0,allow_raw,False,-0.026235575648354242,0.16193497851033278
stress,controlled_graph_physics,ring_chord,shifted_rest_lengths,medium,hidden_constraint,adaptive_gate,64,0,-0.0741542575488196,-0.19831892830601383,0.1473827676723932,0.2043394244539069,0.013728742469461123,0.2838399157082528,0.033800220197841,-0.20964458754251353,-0.3539747229841348,-0.19383882892591214,0.0044800993801016875,0.9720231406802975,allow_raw,False,-0.03372574695996006,0.30132147623562705
stress,controlled_graph_physics,ring_chord,shifted_rest_lengths,severe,hidden_constraint,adaptive_gate,1,0,-0.216365298121172,-0.4315879167010955,0.28340744606451257,0.6538646703772332,0.06505278720125296,0.4567170685257809,0.015776770248677352,-0.216365298121172,-0.4315879167010955,-0.4315879167010955,0.0,1.0,allow_raw,False,0.0,0.7964016605220045
stress,controlled_graph_physics,ring_chord,shifted_rest_lengths,severe,hidden_constraint,adaptive_gate,2,0,-0.11513386201755063,-0.2614078689807443,0.21066696723213876,0.17693400642931847,0.017631313528190497,0.3113527287211053,0.03893391734371693,-0.1657495800693613,-0.3464978928409199,-0.2614078689807443,0.0,1.0,allow_raw,False,0.0,0.283966696115951
stress,controlled_graph_physics,ring_chord,shifted_rest_lengths,severe,hidden_constraint,adaptive_gate,4,0,-0.11513386201755063,-0.2614078689807443,0.21066696723213876,0.17693400642931847,0.017631313528190497,0.3113527287211053,0.03893391734371693,-0.20563833738237114,-0.4015694957736939,-0.2614078689807443,0.0,1.0,allow_raw,False,0.0,0.283966696115951
stress,controlled_graph_physics,ring_chord,shifted_rest_lengths,severe,hidden_constraint,adaptive_gate,8,0,-0.11513386201755063,-0.2614078689807443,0.21066696723213876,0.17693400642931847,0.017631313528190497,0.3113527287211053,0.03893391734371693,-0.25620839052170974,-0.471058975173429,-0.2614078689807443,0.0,1.0,allow_raw,False,0.0,0.283966696115951
stress,controlled_graph_physics,ring_chord,shifted_rest_lengths,severe,hidden_constraint,adaptive_gate,16,0,-0.18385619995825928,-0.2752560015551908,0.2522737436622417,0.033684926856049756,0.00654168209543353,0.18207593065142347,0.08431383620966132,-0.2512097407387901,-0.4667589568260535,-0.24284577942842864,0.03241022212676217,0.8552554052269639,block_raw_use_repair,True,0.0008585155586270932,0.3807495196557832
stress,controlled_graph_physics,ring_chord,shifted_rest_lengths,severe,hidden_constraint,adaptive_gate,32,0,-0.18385619995825928,-0.2752560015551908,0.2522737436622417,0.033684926856049756,0.00654168209543353,0.18207593065142347,0.08431383620966132,-0.2867863798644727,-0.5223787665415194,-0.24284577942842864,0.03241022212676217,0.88405582303011,block_raw_use_repair,True,0.0008585155586270932,0.3807495196557832
